text,keywords,label
军队文职工作期间能考研么？,"条例,文职人员,聘用单位,文职,现役军人,文职干部
",news_military
京东X无人超市在潍坊开业，与潍坊农商银行合作，刷脸结算！,"京东,刷脸,京东商城,无人超市,潍坊,易经
",news_tech
股市小散闭关5年终于看透主力，庄家行踪暴露无疑！（附公式）,"OPEN,AND CLOSE,AAA,智度投资,VOL,REF,FILTER,中国宝安,F1,牛熊线,立桩量,庄家
",news_finance
世界最高无钢筋高楼出售，已有百年历史,"雷恩爵士,汉普郡,Hayley,摇摆塔,彼得森
",news_world
澳大利亚飞行医生服务队举办90周年庆典活动,"昆士兰州,澳大利亚,澳大利亚飞行医生服务队,医生安德鲁·卡尔鼎,新南威尔士州
",news_world
黄龙县旅游专场推介活动亮相古城西安 联姻古都恭迎宾来,"黄龙,格桑花,延安市,新城区,黄龙猎鼓,西安市,黄龙县,为黄龙喝彩
",news_travel
关晓彤出席活动，网友：这条拉链裙成功抢镜啦,"拉链裙成功抢镜,关晓彤,关晓彤出席活动,拉链裙,抢镜
",news_entertainment
小麦防锈病打什么药？,"
",news_agriculture
农村盖房是两层好还是一层好？,"
",news_agriculture
上联：两袖清风书正气，如何对下联？,"
",news_culture
中国造出“神秘”无人机，受到众国瞩目，美方：希望能对外禁售！,"美方,无人机,美国,众国瞩目
",news_military
如果雷阿伦球衣退役，他会选择在哪个球队退役？,"
",news_sports
高清视频会议系统 会是你的得力助手,"高清视频会议,高清视频会议系统,平板电脑,iPad,视频会议系统
",news_tech
西决赔率出炉勇士碾压火箭！都看不好火箭？,"Westgate,勇士,火箭,爵士,巴克利
",news_sports
攻略｜策马扬鞭体验草原的豪情，漫步林间享受休闲的惬意,"呼和浩特,阴山山脉,额尔古纳,游牧民族,哈达门高原牧场
",news_travel
陈氏财经：黄金探底回升就是多，原油8216美金获利蓄势EIA,"陈氏财经,黄金,保住本金,伊朗,原油
",news_finance
小学英语毕业总复习 5.9,"小学英语
",news_edu
联想5G会议上挤兑华为？华为回应否认：感谢联想的支持,"摩托罗拉,华为,码控制信道,LDPC码,联想集团
",news_tech
没有借钱买过房，你的投资理财就没有毕业,"重复博弈,资产,小巴,信用卡,寥寥可数
",news_finance
我方一夜间突然冒出千架战斗机？这一招让美日彻底怂了,"战斗机,俄罗斯,空军
",news_military
如何绘画黑白装饰画？画好肌理很重要,"绘画,黑白装饰画,肌理
",news_culture
如何看待大企业HR“非985大学的简历我们直接扔”的行为？,"
",news_edu
上联：醉吟古今月，下联怎么对？,"
",news_culture
世乒赛男团决赛前，韩国女乒削球手徐孝元充当樊振东的陪练，你怎么看？,"
",news_sports
绝地求生：新版本5种握把的选用，全能形握把是它，别再用错了！,"后坐力,SKS,水平后坐力,减少垂直后坐力,垂直握把
",news_game
上联：长春春长来长春，如何对下联？,"
",news_culture
世界上最牛的家庭资产配置,"教育金,账户,标准普尔家庭资产象限,股票,家庭资产
",news_finance
每日必学足球练习2大师级C罗停球技巧训练各位看官速速收藏转发,"停球时,球接触,触球,脚内侧,原地停球
",news_sports
中国制造又出名了，美国 英国 俄罗斯排着队来学！学的会吗？,"英国,俄罗斯,美国
",news_military
DOTA2：长沙Major十六只参赛队伍小评，LGD战力全球排名第一(1),"天梯,DOTA2,MDL,Fnatic,TNC
",news_game
加强合作交流实现共赢共进——王井龙园长参加东方英文书院开放日,"王井龙,英语教育,展示活动,王井龙园长,英文书院国际部
",news_edu
路透社：软银将把持有的优步和滴滴的股权转让给愿景基金,"软银,网约车,路透社,Grab,愿景基金
",news_tech
如何评价Janelle Monáe的专辑《The ArchAndroid》？,"
",news_entertainment
还珠格格：为何知画一进宫肚子就大了？永琪真的没对知画动过心？,"永琪,还珠格格,小燕子,老佛爷,知画
",news_entertainment
海清出席活动，网友：就让我安静地看看研究下这透视丝网,"海清,透视丝网海清出席活动
",news_entertainment
什么时候能实施高中义务教育呢？,"教育制度,高等教育,九年义务教育,免费教育,义务教育法,技术学习班,实习综合报告
",news_edu
在银行贷款买车，4s店那边算是全款还是算贷款，需不需要给4s店手续费？,"
",news_car
图虫风光摄影：粉红屋,"haytham487,摄影,风光摄影,粉红屋
",news_travel
全国近一半人失业，人民每月游行上千次，一个把自己作死的国家,"新政府,世界遗产,文明古国,尼罗河,埃及
",news_world
王者荣耀：5月15日更新禁赛规则调整，筑城者登场，英雄限时折扣,"新英雄,游戏,BUFF
",news_game
普京大帝在国内为什么受欢迎？看看就知道了,"总统,普京,俄罗斯
",news_world
网易CC直播重金招募《影之诗》主播，5分钟也能创造奇迹！,"卡牌,直播时长,影之诗,月直播时长,主播,Cygames
",news_game
6399：第五人格最新版本角色排行榜一览,"冒险家,慈善家,发报机,求生者,第五人格
",news_game
教室里的讲台有什么作用？,"真娘墓记,讲台,三尺讲台,讲台时,有教无类,赵树理,虎丘云岩禅寺兴造记
",news_edu
地球人看不到的月落,"宇航员,月落,奥列格,国际空间站,俄罗斯
",news_travel
上联是：鹊鸣林中难见影，如何对下联？,"
",news_culture
在网线发明前，数据是怎么传输的？,"
",news_tech
英国芯片巨头帮助中国开展业务，是雪中送炭还是“居心叵测”呢？,"芯片,英国
",news_military
重磅！本田全新“救市”轿车亮相 1.5L排量，售价5万，槽点满满！,"CS95,长安汽车,CRV,CS9,本田汽车
",news_car
招商信用卡用5个月了，每月基本刷完额度的5000元，也按时还款，为什么固定额度不涨？,"
",news_finance
线下门店该如何开发定制自身小程序？,"
",news_tech
江湖演艺派最后的记忆——鬼手王宝和魔术终极揭秘,"仙人摘豆,魔术,魔术师,王保和,鬼手,三仙归洞,小球,刘谦,手法,王宝和
",news_entertainment
鸿鹄、老鹰、家鸡｜也说“北大校长道歉门”,"家鸡,广场效应,北大校长,林建华,北京大学,史记·陈涉世家
",news_culture
在成都，3-5折的旅游哪里去找？,"A计划,旅游尾单,幸运尾团,普吉岛,旅行社
",news_travel
这款SUV对标奔驰和宝马，油电混动油耗仅为5.0L，最低只要29万,"能源类型,讴歌CDX,雷克萨斯,讴歌,运动感,E-CVT,豪华品牌,本田汽车
",news_car
想在湖北麻城买房子，现在房价如何，有没有什么好地段推荐的？,"
",news_house
绝地求生：移动电竞新大门！网友：吃鸡还能这样吃？,"绝地求生：刺激战场,第一人称视角,游戏,射击游戏
",news_game
为何民国能人、才子辈出，许多诗人、国学大师都诞生其中？,"
",news_culture
冠领图集：农村“卖地钱”怎么分？,"农村集体经济组织,安置补助费,安置人员,附着物,农村
",news_agriculture
粗心顾客手机支付14万买包子：支付宝已找到人,"支付宝,余额宝
",news_tech
买房什么样的地段升值空间大？,"
",news_house
海南三亚——天下第一湾-亚龙湾,"亚龙湾,蜈支洲岛,热带丛林,摩托艇,三亚
",news_travel
​临终前，父亲说：“爹这辈子没做过什么坏事，只是杀过一个人”,"那人,那人一眼,柿子树,砖瓦窑,日本鬼子,柿子
",news_story
真爱的谎言之破冰者热播，这些演员幕后照可不多见！,"张定邦,罗晋,张晨光,坤叔,真爱的谎言之破冰者,曹征
",news_entertainment
胡慧中大战西协美智子，动作太给力了，最经典的还是洪金宝那一拳,"福星高照,胡慧中,西协美智子,洪金宝
",news_entertainment
速看！赣州文明大道南河路口通行又有新变化,"赣州
",news_car
史无前例 解放军运20运输机首次进行空降空投演习,"运-20,跳伞,运-20运输机,气密门,伊尔-76运输机,伞降
",news_military
中国农民酷似奥巴马，不断挑战自己，从农民到“总统”,"
",news_world
美国少年公开支持恋童癖！“年少无知”还是“捍卫言论自由”？,"Yee先生,Twitter,恋童癖,新加坡,YouTube
",news_world
如何把高三的最后一个月打造成冲刺高考的“冲刺黄金月”？,"
",news_edu
吉安旅游景点推荐,"井冈山市,罗霄山脉,村民委员会,井冈山,井冈山管理局
",news_travel
游戏主播这个职业好当吗？,"
",news_game
上联：泰山黄山赵本山，如何对下联？,"
",news_culture
盘点娱乐圈最美纹身艺人，热巴的最隐蔽，唯有她的最让人心疼,"恋爱先生,江疏影,张柏芝,艺人,赵丽颖,麻辣变形计,娱乐圈
",news_entertainment
38岁金泰希旧照，当年的她真是太美了,"旧照,金泰希
",news_entertainment
非洲殖民时代都过去几十年了，非洲人民也翻身做主人了，为什么如今还是如此贫穷？,"
",news_world
美国为什么允许私人机构美联储来控制货币？,"尼尔森,中央银行,地方政府,奥尔德里奇计划,摩根大通,金融危机,第一银行,联邦政府,联邦储备法案,Bank
",news_military
曾经的好兄弟，如今却已经分道扬镳！,"北约,瓦良格号,巴基斯坦,乌克兰,俄罗斯
",news_world
重磅！倒计时一个月 新高考有何特点！,"高考,招生计划,招生,考试院,普通本科
",news_edu
纽约，帽子的盛会,"东方IC,Blaine,午餐会,布莱恩,Gillian
",news_entertainment
看到塔图姆季后赛的表现，76人后悔去年和凯尔特选秀签的交易吗？,"
",news_sports
叙利亚战争背后的美俄能源格局较量,"基尔库克,叙利亚,什叶派,乌克兰,土耳其,伊拉克
",news_world
监管出手整顿人身保险市场 “长险短做”等将被严查,"长险短做,公司产品开发设计,被保险人,人身保险,重点核查清理
",news_finance
「成人篇」每日一句，提高英语不是事儿！,"
",news_edu
马克思辉煌人生和思想力量的生动展现,"近世界六十名人,马克思画传,无产阶级,马克思主义,共产党宣言,资本论,恩格斯,资本主义
",news_culture
兰州大学生古典风时装走秀 冀学子发掘本土文化资源,"兰州站,兰州城市学院,兰州,香云纱,香云纱服饰
",news_edu
权相宇出席活动，网友评论：你说他们谁更帅气呢,"网友评论,权相宇出席活动,权相宇
",news_entertainment
乐视超级电视5周年庆 新品Unique75S首发,"超级电视,互联网电视,乐视超级电视,Dolby,超级电视5
",news_tech
你见过最侮辱智商的抗日神剧是什么？,"
",news_entertainment
赣州楼市近3周成交平稳回升 上周市区成交环比下降24%,"南康区,南昌,楼市,赣州,兴国县
",news_house
人生是一段旅行——青海,"青海
",news_travel
每个月给老婆上交一万块工资，她却省钱到每月花不到六百，想离婚,"水龙头,全职妈妈
",news_story
张晨光一夜蒸发 罗晋悲痛的告诉兄弟们 遭暗算汪哥三哥都死在眼前,"汪哥,张晨光,罗晋
",news_entertainment
如果金融危机前，你有100万现金存款，怎样才能规避金融危机带来的风险？,"
",news_finance
被万人唾弃的“辣馒头”，但销量和实力证明，这车是A级车的标杆,"新捷达,福特福睿斯,捷达,福睿斯,EA211,爱丽舍,辣馒头
",news_car
你知道吗？掌握浇水原则，让你西瓜又大又甜,"大水漫灌,土壤,西瓜
",news_agriculture
斗鱼大司马发了一段“母亲节”视频，网友：马老师虽皮但很暖心！,"大司马,英雄联盟,母亲节,天理难容,LOL
",news_game
首佳评估入围2018年北京住房公积金个人贷款二手房评估机构名单,"房地产,北京,贷款二手房评估机构,房地产评估,住房公积金
",news_house
金星又开撕范冰冰，反遭范冰冰直戳金星的痛处，你怎么看？,"
",news_entertainment
千岁大人的初恋：没等来黄景瑜和皮皮谈恋爱，却被宽永的深情打动,"狐狸,贺兰静霆,贺兰,宽永,黄景瑜
",news_entertainment
旬邑中药材种植基地合作框架协议签约,"旬邑县,中药材,蒲公英,中药材种植,河北美岚达生物科技有限公司
",news_agriculture
区块链会重蹈虚拟现实的覆辙吗？,"
",news_tech
渭滨办704社区门球队 展现夕阳风采,"
",news_sports
“皮主席”神吐槽：皇马随便犯规，反正不用吃黄牌！,"皮克,卡塞米罗,皇马,皮主席,西班牙
",news_sports
德国南部两列火车相撞 造成至少2死14伤,"因戈尔施塔特,Bavaria,Augsburg,Ingolstadt,早报网
",news_world
张檬承认做“第三者”像刘雨欣以及她的家人公开道歉,"刘雨欣,第三者,步步惊心,张檬,真人秀
",news_entertainment
京东拟将物流业务15%股权出售给腾讯，京东会沦为腾讯的附庸吗？,"刘强东,京东,马化腾,腾讯控股,物流业务
",news_tech
美军令重机枪获得狙击枪性能，改造后两千米外扫射爆头两不误,"瞄准镜,瞄准具,机枪,重机枪,小型计算机
",news_military
极尽奢华，丰田考斯特带您领略大千世界,"丰田考斯特,丰田考斯特改装商务车,埃尔法,丰田,考斯特改装商务车,丰田考斯特改装
",news_car
少年张三丰冰心为什么有2个人演？,"牛萌萌,易天行,冰心,林心如,内地版,少年张三丰
",news_entertainment
西部证券刘建武掌舵13年今辞职，西部信托董事长徐朝晖接棒,"刘建武,西部证券,徐朝晖
",news_finance
武汉的地铁怎么回事？竟然会这样……,"楚河汉街,户部巷,人流量,武汉地铁,武汉
",news_travel
吴磊发5.12地震的微博，却多写了四个字，网友：不真诚不如不发！,"微博,吴磊
",news_entertainment
旅游文化：想去旅游2-3天，有什么地方好玩的？,"莲花盆,红水河,凌云县,天峨县,布柳河
",news_travel
上联：泰山黄山赵本山，如何对下联？,"
",news_culture
地震来时别往这些地方躲,"建筑物,次生灾害,王立祥,床底下,天花板
",news_world
为什么很多倒车镜上有一条线？,"双曲率后视镜,倒车镜,曲率半径
",news_car
高一物理成绩下滑严重，解物理题速度不过关咋办？,"高中物理,高考,机械能,解题速度,高一物理成绩下滑
",news_edu
好尴尬！老外拿着李冰冰的照片 要范冰冰签名，冰冰瞬间神反应！,"戛纳电影节,李冰冰,尼斯机场,范冰冰,戛纳
",news_entertainment
购买商品房公摊面积达25%，业主有权向开发商索取公摊数据吗？,"垃圾道,商品房买卖合同,警卫室,公摊面积,电梯井
",news_house
网传成都将启用川G汽车牌照，川A到川Z你知道分别代表哪儿吗？,"雅安,成都,户籍人口,常住人口,县级市
",news_car
从80万到如今的560亿美金，滴滴创始人程维是如何做到的？,"
",news_finance
中山华泰路怎么样 位置在哪儿？户型图和价格走势,"岐江河,大涌镇,二手房,华泰路,中山市
",news_house
彻底销毁硬盘数据有多难？这个老外黑客连炸药包都用上了！,"黑客,Facebook,DEF CON,等离子,炸药,演讲
",news_world
雨季来了，摩托车涉水后，该如何处理再驾驶？,"
",news_car
跌出轮换拒绝上场 骑士晋级全队狂欢 他却伤心落寞成了局外人,"骑士,泰伦卢,猛龙队,詹姆斯,步行者
",news_sports
全职炒股的人，一般持有多少资金量能养活自己？,"
",news_finance
体育+旅游！枣林湾运动休闲特色小镇棒棒哒,"江苏省,体育,特色小镇,世园会,仪征市
",news_travel
销量不振现金流萎缩 力帆汽车转型新能源车不被看好,"非公开发行,长城汽车,新能源,力帆股份,广汽集团,资产负债率,力帆汽车,新能源汽车
",news_finance
星球大战再临，美国将打造第六军种，战争空间将蔓延至外太空,"X-37B,航天器,司令部,太空,星球大战
",news_military
原创上联：月落星稀天将晓，如何对下联？,"
",news_culture
考中秀才，举人和进士，相当于现在高考的什么水平？,"
",news_edu
李沁出席出席发布会，网友：这阔腿裤都不止塞两条腿了吧！,"李沁,李沁出席出席发布会,阔腿裤
",news_entertainment
林志玲的脚，杨幂的脚，李小璐的脚，霍思燕的脚，贾静雯的脚,"贾静雯,佳家福,台湾省,牛郎织女,孔子,小岛,杨幂,我只流三次泪,少年天子,三生三世十里桃花,林志玲,古剑奇谭,仙剑奇侠传三,Everybody
",news_entertainment
广东惠州惠东县走上“阳光”致富路,"光伏扶贫项目,贫困户,张金华,惠东,联新村
",news_agriculture
蔡徐坤穿西装，范丞丞穿西装，林彦俊穿西装，差别不是一般的大,"范丞丞,西装,白丝带,Percent,衬衫
",news_entertainment
2018年5月7日高速公路天气预报,"行车,适宜行车,西北风,东南风,3级天气晴好
",news_car
“玉带”进村来 缓解出行难,"行政村,恩施土家族苗族自治州,湖北省,土苗山乡,一事一议
",news_agriculture
等待美国新作乐观因素 寻找安全边际做多豆粕,"隐含波动率,阿根廷,NINO,USDA,平衡表,豆粕
",news_finance
美国的下一场战争会在哪里？,"
",news_military
LOL2018MSI季中赛赛程一览 哪几天比赛有RNG出场,"季中赛,MSI,RNG
",news_game
建发市区项目规划公示出炉 27幢新房源蓄势待发,"麦德龙,香港城,建筑高度,孔子,梁丰生态园,黄泗浦
",news_house
马健称东决中凯尔特人有可能淘汰骑士队。你怎么看？,"
",news_sports
“爱播”里笑的最好看的人可能是你,"渐冻症,开心农场,内蒙古师范大学,高中地理,内蒙古农业大学
",news_edu
哪些基金适合定投？,"
",news_finance
陈伟霆热巴拍拖被拍！大方承认；“胖迪，就你了”,"陈伟霆,热巴,迪丽热巴,演唱会,克拉恋人
",news_entertainment
"牡丹国画素材，朵朵惊滟 , 难得一见","国画,荷包牡丹,牡丹
",news_culture
「5.20」对同济大胆说出爱｜同济经管MBA2019招生政策发布会,"
",news_edu
《天下长安》三天倒计时，没有流量明星照样震动影视圈,"秦俊杰,李雪健,何中华,天下长安,连奕名,王劲松
",news_entertainment
重磅曝光！APP注册容易，注销难！你的个人信息将终生被“侵犯”……,"提供注销,网络安全法,APP,左思,注册,电信
",news_tech
人工智能如何落地？滴滴公布年度数据，过去一年完成74.3亿订单,"人工智能
",news_tech
务工路上送温情,"工作队,访惠聚,劳动力转移就业,红旗村,务工人员
",news_agriculture
晚上用手机拍照，怎样才能拍的不黑？,"
",news_tech
七八万左右买什么样的家用车比较合适？,"
",news_car
这个城市房价遭遇“19连跌”，它可是一流大城市啊！,"购房者,新房均价,房价,二手房,一手房
",news_house
以色列总理：完全支持特朗普“退伊核协议”决定,"退伊核协议,以色列,特朗普,以色列总理,内塔尼亚胡
",news_world
中国CR929飞机性能可对标波音787 预计7年后首飞,"航空工业,波音737,唐长红,运20,AG600
",news_military
韩乒助小胖热身！国乒9连冠获CCTV1点赞！运奖杯的平板车呢？,"新闻联播,削球手,徐孝元,国乒,樊振东,刘诗雯
",news_sports
特朗普为什么可以随意废除此前美国政府达成的各种协议？,"
",news_world
东北地区人口出现净流出，沈阳、长春房价还在大涨吗，为什么？,"
",news_house
练车时，你被教练骂过吗？怎么骂的？,"
",news_sports
马云又出惊人言论，8年后房子最不值钱，他的话可信吗？,"
",news_house
妈，求你了，你跟我爸离婚吧！,"离婚
",news_story
泰国女星Chompoo第6次出发前往参加戛纳国际电影节,"电影节,戛纳电影节,王丽坤,戛纳,Chompoo
",news_entertainment
福建茶企举办全球品鉴会 首站走进厦门,"筼筜书院,茶文化,华祥苑国宾茶,中国茶叙外交,茶叙外交,王旭烽
",news_culture
武田制药公司斥巨资收购爱尔兰制药公司，产生巨额债务,"Shire,制药企业,东方IC,爱尔兰,武田药品工业
",news_world
LOL你见过哪些五个位置都能打的英雄？,"
",news_game
手机功能越来越多，直接用微信观看视频，还在下载多余的APP吗,"微信,视频,app
",news_tech
上课时学生手机响个不停，老师一怒之下把手机摔了，家长拿发票让老师赔，大家怎么看待这种事？,"
",news_edu
《双截龙四》竟然可以打出连招，技能都是怎么发出来的？,"双截龙四,TECHNOS,双截龙,旋风腿,回旋踢,Arc,双截龙系列
",news_game
联想还能活多久？,"
",news_tech
这里比昆明更美，为何被称为小“春城”？,"月亮城,慢生活,那海,西昌,东方IC
",news_travel
紧急助农！丘北1000多吨辣椒要烂在地里了，恳请朋友转发！,"丘北县,冬早地膜辣椒,温浏乡,农户
",news_agriculture
日本人怎么看待中国的乒乓球？,"
",news_world
中国品牌日，“最受欢迎中国品牌”榜单来了！锤子手机上榜,"新媒体,中国品牌,大数据,锤子手机,京东
",news_tech
今年秋季，赣县城区又有一所学校将正式投入使用,"教师
",news_edu
中影人学子成韩国男团“团宠”？董思成新一代偶像力量的崛起,"中央戏剧学院,韩国,北京舞蹈学院,WINWIN,董思成
",news_entertainment
父母用一辈子积蓄为你买房子了，当父母生病的时候，你愿意卖掉房子给父母治病吗？,"
",news_house
任志强再度预言楼市！抄底楼市的时机到了？哪些地方的房子不能碰？,"任志强,股神巴菲特,小白菜,房价,二手房
",news_house
如果你忽略就会吃亏的，八家银行信用卡的面签细节,"光大银行,浦发银行,中信银行,民生银行,信用卡,VTM,工商银行,先面签,身份证,兴业银行
",news_finance
中山市18款吉利博越2.0智雅型手动落地价格是多少钱？,"
",news_car
新款国足球衣发布，在领子后面，男队是龙，女队是风,"新款国足球衣发布,中国风,女队,男队,领子
",news_sports
「战报」eStarPro3:0Hero，重回东部第三,"BAN,eStar,老夫子,Hero,PICK
",news_game
去日本旅游办理签证需要哪些资料？,"
",news_travel
西电动力2017年营收4.05亿元 净赚3034万元,"西电动力,发电机组,上年同期
",news_finance
有银行存管且有保险公司为保障的广东P2P平台有哪些？,"存管,电子签名法,互联网金融,p2p,电子签章,网贷平台,合同法
",news_finance
下联：离别家乡岁月多；求上联,"诗词欣赏,浙江
",news_culture
人间天堂九寨沟，有瀑布和花海，还有更多的美景让你尽享视觉盛宴,"九寨沟,五花海,镜海,九寨沟县,阿坝藏族羌族自治州
",news_travel
洗盘和出货有什么区别？,"
",news_finance
一夫妇连生10胎都是女孩，春节对联写着。上联是，家有千金不算富，请答出下联？,"
",news_culture
2018全球手机销量排行，国产有三家上榜，其中一家增幅高达88%！,"OPPO,国产手机,三星,小米,iPhone
",news_tech
中国五所大学5月共迎校庆 赏百年高校美景,"北京大学,国立同济大学校史,南京大学,校庆,同济大学,复旦大学
",news_edu
《绝地求生》一些老玩家碾压新手，让其无法生存，新玩家该如何“吃鸡”成功？,"
",news_game
八十爷爷学开车，全村笑话，学会那天爷爷做一事，家家关门打起架,"
",news_story
西决十大看点！,"卡培拉,命中率,火箭,杜兰特,勇士,阿里扎
",news_sports
可在空中收放无人机蜂群！“飞行航母”或很快入美武器库,"阿拉斯加州,美国军事,C-130,五角大楼,小妖精,C-130运输机
",news_military
艾问｜万亿级的教育市场，是精英教育胜，还是大众教育赢？,"教育市场,2017年应届生就业报告,在线教育,罗辑思维,教育行业,精英教育,大众教育
",news_tech
ios什么时候能有五笔输入法？,"
",news_tech
兰州到西藏拉萨开大车要多少天？,"拉萨,纳木措,格尔木,沱沱河,茶卡盐湖
",news_travel
丰田卡罗拉双擎，纯电情况下续航能力多少公里？,"
",news_car
高云翔案再现逆天翻转，呆在房间36分钟极有可能是在吐酒,"王晶,香格里拉酒店,高云翔,性侵,董璇
",news_entertainment
公子扶苏为何心甘情愿自尽？,"
",news_entertainment
刚拿到驾照，想入手一台五菱宏光，有什么好的推荐吗？,"
",news_car
凯西是猛龙队史最成功教练，因为半决赛0：4被骑士横扫而下课，猛龙做的对吗？,"
",news_sports
《王者荣耀》最好克制后羿的英雄：垫底都能秒杀，遇上榜首必死？,"老夫子,后羿,宫本武藏
",news_game
柳传志到底是个什么样的人？,"
",news_tech
上港1-2输给国安的比赛中，国安后卫刘欢的手球，没有判罚点球，是不是误判？,"
",news_sports
当今世界上以色列算是一个标准的侵略者，联合国和其它国家为什么不谴责以色列？,"
",news_world
买的不是高配车不用急，备上这些车载好物，让你秒开“豪华车”,"洗车液,洗衣粉,行车记录仪,清洁剂,车载
",news_car
北京上调首套房贷利率,"抵押品,公积金贷款,等额本金,月供,等额本息
",news_house
恒大战华夏海报：主场出击，红爆天体！,"广州恒大,河北华夏幸福,恒大,天体,足协杯
",news_sports
无需root，如何进入王者荣耀最流畅的V T版本！,"Coolpad,OPPO,更改机型,王者荣耀,build.prop
",news_game
北京中赫国安2-2广州富力，工体女球迷一表情让人忘了球赛,"球赛,工体女球迷,赫国安2-2广州富力,北京,东方IC
",news_sports
张天爱现身机场，网友：穿牛仔裤，两腿间的细缝好大呀！,"穿牛仔裤,张天爱现身机场,两腿间,牛仔裤,张天爱
",news_entertainment
《战地1》彩蛋成功破解揭示《战地2018》公布时期,"战地1,战地5,战地2018,DLC,游侠网,莫尔斯电码
",news_game
2018年西藏第一批考录笔试成绩可以查询啦！仅1165名考生合格！,"笔试成绩,少数民族,公务员,笔试合格人员名单,行政单位
",news_edu
智力测试题：这些数字有着奇妙的规律，只有真学霸才能解出答案,"百分之百
",news_edu
詹姆斯超强绝杀！赛后这一波老汉庆祝表情！真是赢得太爽了！,"詹姆斯,JR史密斯
",news_sports
瑞士因特拉肯旅游小镇，有哪些不错的景点可以推荐的？,"
",news_travel
奥巴马女儿要上哈佛了！从小给女儿定下了五条规矩！,"米歇尔,芝加哥大学,奥巴马,玛利亚,总统
",news_world
"《创造101》里的""村花""杨超越，大家喜欢她吗？","
",news_entertainment
MSI季中赛 IG、RW主力将跟队，帮RNG做陪练？EDG无辜躺枪,"RNG,战队,MSI,洲际赛,LPL
",news_game
上联：楚门坎门沈家门三门临海，如何对下联？,"
",news_culture
上句是：晨出日暮晚来归，冷卧在床寂寞陪，如何接下句？,"
",news_culture
中兴通讯：关于重大事项进展公告,"中兴通讯,BIS,中兴通讯股份有限公司
",news_finance
高考仅剩最后30天 最好学习方法是学会时间管理,"知识点
",news_edu
猪肉价格低迷，会对养猪户会造成什么影响？会不会造成大面积的猪场关停？,"
",news_agriculture
婚后男方父母以借款方式给儿子首付钱，房子写夫妻俩名，婚后共同还贷，离婚后怎么分？,"
",news_house
带上诗歌和美酒去海螺沟，哪怕没有被和床！,"青年旅舍,海螺沟,冰瀑布,诗歌,贡嘎山
",news_travel
四五万买什么样的二手车好？,"
",news_car
不同类型的双人游戏（合作／对抗）对玩家心情的影响分别遵循什么规律？,"
",news_game
现在的社会，一部分农村的年轻人不务正业力挣大网红能成功吗？,"
",news_agriculture
这六种家长千万别辅导孩子做作业，会毁了孩子的,"不懂装懂,辅导作业,帮倒忙,监工,竣工
",news_edu
上映9天票房破3亿，徐峥是如何做到与高票房挂钩的？,"
",news_entertainment
中小企业大大提速——互联网专线资费下降,"信息化,云计算,中小企业,中小企业信息化,物联网
",news_tech
五月的张家界和九寨沟，哪个更美？,"九寨沟,张家界
",news_travel
传腾讯音乐启动IPO，回应：非官方消息我们不予置评,"腾讯
",news_tech
如果李盈莹在国家队打出来 她身价会跟朱婷旗鼓相当吗,"李盈莹,天津女排,朱婷,国家队,运动员
",news_sports
教育部禁止宣传状元、升学率有何深意？,"教育部,高考,高考状元,状元,升学率
",news_edu
萨达姆被捕之后，在狱中过着怎样羞辱的生活？,"
",news_world
第五次被送进医院，朴槿惠还能挺多久？,"拘留所,环球网,朴槿惠,韩国,腰肌劳损
",news_world
王者荣耀：各类辅助战略有不同，微妙关系需谨慎,"太乙真人,鬼谷子,蔡文姬,姜子牙,大乔
",news_game
下联：荷叶无意添夏绿，如何对上联？,"
",news_culture
网赚新手如何做到日赚300元？,"
",news_finance
迷你世界星星家园：挖“硫磺晶砂”，细沙块有妙用,"晶砂
",news_game
如何理解“人贫不语，水平不流”这句话？,"
",news_edu
"不去塔尔寺人挤人,西宁2h直达的这座小城，赏不为人知的美景","隆务寺,坎布拉,同仁县,西宁,同仁
",news_travel
原创上联：月落星稀天将晓，如何对下联？,"
",news_culture
蒋锡培受邀参加2018江苏商标品牌紫金峰会,"智慧能源,远东,江苏,商标品牌,江苏省,蒋锡培
",news_finance
使用https和ssl就真的是一个安全的网站吗？,"
",news_tech
天平山：有“吴中第一山、江南胜境”之美誉，是不可多得的景点,"四川盆地,川西高原,邛崃山,四姑娘山,天平山
",news_travel
谢娜回归《快乐大本营》最引人吐槽的不是发型，不是穿着，竟是它,"发型,快乐大本营,谢娜
",news_entertainment
影视剧中那些“糊弄人”的镜头，导演你能不能走点心！,"点心,胡歌
",news_entertainment
刘畊宏二女儿姗姗近照曝光！网友：这不是小泡芙吗？,"泡芙,萌萌哒,刘畊宏,二女儿
",news_entertainment
农村土地三十年不动，很多人没有地种怎么办？,"
",news_agriculture
人物｜他是传说中的日本第一淫僧，“差点”当上了日本天皇,"天武天皇,藤原仲麻吕,聪明的一休,九阳真经,光仁天皇,楞伽经,妖猫传,天智天皇,圣德太子,道镜,举阳真经,皇胤绍运录
",news_culture
无道修身且染红尘,"
",news_culture
世界杯来临，股市下跌魔咒在当下如何的,"俄罗斯,阿根廷,俄罗斯世界杯,哥伦比亚,墨西哥
",news_sports
渣渣辉执导的《低压槽》单日票房跌至44万，何炅却成票房毒药！,"票房毒药,低压槽：欲望之城,电影界,张家辉,倪大红,幕后玩家,老师何炅
",news_entertainment
如何理解“家丑不可外扬”这句话？,"
",news_culture
